codauto,ine.ccaa.name,cpro,ine.prov.name,cmun,name,LAU_CODE,GISCO_ID,CNTR_CODE,LAU_NAME,POP_2024,POP_DENS_2024,AREA_KM2,YEAR,no2_median,pm25_median,nombre_limpio,renta.pc,renta_log,no2_log,pm25_log
"12",Galicia,"27",Lugo,"030",Mondoñedo,"27030",ES_27030,ES,Mondoñedo,0,0,142.61277007,2024,1.22265465159681,2.70564647864283,mondonedo,17.556,2.86539577182599,0.201024438739556,0.995340877696926
"12",Galicia,"27",Lugo,"031",Monforte de Lemos,"27031",ES_27031,ES,Monforte de Lemos,0,0,199.556153,2024,0.937510451923137,3.08350354289766,monforte de lemos,16.844,2.82399451029968,-0.0645273724817051,1.12606646443453
"12",Galicia,"27",Lugo,"032",Monterroso,"27032",ES_27032,ES,Monterroso,0,0,114.55754412,2024,1.05134906128978,3.20092948624363,monterroso,17.357,2.85399588323874,0.0500741597701373,1.16344123208018
"12",Galicia,"27",Lugo,"033",Muras,"27033",ES_27033,ES,Muras,0,0,163.86478045,2024,1.39746072927861,2.5859859155065,muras,15.508,2.74135601980868,0.334656824957197,0.950106833894965
"12",Galicia,"27",Lugo,"034",Navia de Suarna,"27034",ES_27034,ES,Navia de Suarna,0,0,243.89580141,2024,0.875561520047525,3.68910353510783,navia de suarna,16.238,2.78735417444025,-0.132889861252614,1.30538348412144
"12",Galicia,"27",Lugo,"035",Negueira de Muñiz,"27035",ES_27035,ES,Negueira de Muñiz,0,0,72.34618307,2024,0.949378611730724,3.8028186754874,negueira de muniz,8.152,2.09826329592042,-0.0519476013146761,1.33574254847401
"12",Galicia,"27",Lugo,"037","Nogais, As","27037",ES_27037,ES,"Nogais, As",0,0,110.32495963,2024,0.748051364265834,3.16837834837897,"nogais, as",13.853,2.62850181567574,-0.290283634560664,1.15321989497113
"12",Galicia,"27",Lugo,"038",Ourol,"27038",ES_27038,ES,Ourol,0,0,141.94642778,2024,1.47286392158401,2.56117226960184,ourol,12.961,2.56194484844124,0.387208751396334,0.940465071492325
"12",Galicia,"27",Lugo,"039",Outeiro de Rei,"27039",ES_27039,ES,Outeiro de Rei,0,0,134.1696009,2024,1.29942895834898,3.17891745090203,outeiro de rei,18.898,2.93905609636043,0.261924905154846,1.15654071458996
"12",Galicia,"27",Lugo,"040",Palas de Rei,"27040",ES_27040,ES,Palas de Rei,0,0,199.69599136,2024,1.13899572713645,3.23644992473303,palas de rei,16.634,2.8114487934465,0.130146933041372,1.1744770268408
"12",Galicia,"27",Lugo,"041",Pantón,"27041",ES_27041,ES,Pantón,0,0,143.22409871,2024,0.999607031136938,3.15691969259441,panton,14.411,2.66799180385622,-0.000393046095559591,1.14959677136647
"12",Galicia,"27",Lugo,"042",Paradela,"27042",ES_27042,ES,Paradela,0,0,121.12434825,2024,0.998257317713294,3.30279297721062,paradela,14.145,2.64936120475353,-0.00174420252393285,1.19476846724503
"12",Galicia,"27",Lugo,"043","Páramo, O","27043",ES_27043,ES,"Páramo, O",0,0,74.79663677,2024,1.01425483447943,3.36989917297927,"paramo, o",13.94,2.63476240533238,0.0141541896490658,1.21488282491944
"12",Galicia,"27",Lugo,"044","Pastoriza, A","27044",ES_27044,ES,"Pastoriza, A",0,0,174.99712772,2024,1.16583131556241,2.95578307599957,"pastoriza, a",16.715,2.81630651987206,0.153434408133707,1.08376361608994
"12",Galicia,"27",Lugo,"045",Pedrafita do Cebreiro,"27045",ES_27045,ES,Pedrafita do Cebreiro,0,0,104.87816973,2024,0.765333535166575,3.11985267261659,pedrafita do cebreiro,14.018,2.64034221807813,-0.267443546491432,1.13778578039128
"12",Galicia,"27",Lugo,"046",Pol,"27046",ES_27046,ES,Pol,0,0,125.94488478,2024,1.12182809666351,3.3622904369735,pol,18.133,2.89773348267189,0.11495958383257,1.21262241940911
"12",Galicia,"27",Lugo,"047","Pobra do Brollón, A","27047",ES_27047,ES,"Pobra do Brollón, A",0,0,176.65805044,2024,0.865838634897208,3.0080154591822,"pobra do brollon, a",15.553,2.74425354606242,-0.14405672161895,1.10128054543017
"12",Galicia,"27",Lugo,"048","Pontenova, A","27048",ES_27048,ES,"Pontenova, A",0,0,135.7946604,2024,1.18967103528107,3.28637912048117,"pontenova, a",16.841,2.82381638947392,0.173676827966324,1.18978638742166
"12",Galicia,"27",Lugo,"049",Portomarín,"27049",ES_27049,ES,Portomarín,0,0,115.1067988,2024,0.987294079917454,3.25878967201226,portomarin,21.187,3.05338778604215,-0.0127873306174374,1.18135586018833
"12",Galicia,"27",Lugo,"050",Quiroga,"27050",ES_27050,ES,Quiroga,0,0,317.61876357,2024,0.666206830840992,2.95495195014892,quiroga,16.318,2.79226879300661,-0.406155099836229,1.08348239020096
"12",Galicia,"27",Lugo,"051",Ribadeo,"27051",ES_27051,ES,Ribadeo,0,0,108.91500899,2024,1.42162850453889,2.89921622325944,ribadeo,19.541,2.97251482237781,0.351803048683516,1.06444043262192
"12",Galicia,"27",Lugo,"052",Ribas de Sil,"27052",ES_27052,ES,Ribas de Sil,0,0,67.76882081,2024,0.716422892568538,2.92281647770374,ribas de sil,14.2,2.65324196460721,-0.333484654297005,1.0725476985623
"12",Galicia,"27",Lugo,"053",Ribeira de Piquín,"27053",ES_27053,ES,Ribeira de Piquín,0,0,72.97118376,2024,1.06494392217298,3.48423531222064,ribeira de piquin,13.576,2.60830352793193,0.0629221425384161,1.24824859753056
"12",Galicia,"27",Lugo,"054",Riotorto,"27054",ES_27054,ES,Riotorto,0,0,66.32464861,2024,1.18447830020182,3.02864300602235,riotorto,16.393,2.79685441444432,0.169302424653049,1.10811466640736
"12",Galicia,"27",Lugo,"055",Samos,"27055",ES_27055,ES,Samos,0,0,136.74055188,2024,0.851246813875557,3.18793263795018,samos,14.012,2.63991410533524,-0.161053164402886,1.15937263082712
"12",Galicia,"27",Lugo,"056",Rábade,"27056",ES_27056,ES,Rábade,0,0,5.16699336,2024,1.318603515625,3.035888671875,rabade,16.621,2.81066695608897,0.276573233873547,1.11050418951816
"12",Galicia,"27",Lugo,"057",Sarria,"27057",ES_27057,ES,Sarria,0,0,184.62512676,2024,0.959934617779443,3.33419681035955,sarria,17.829,2.88082634505263,-0.0408901033193536,1.20423181388793
"12",Galicia,"27",Lugo,"058","Saviñao, O","27058",ES_27058,ES,"Saviñao, O",0,0,196.53067817,2024,1.00615060520743,3.23695944338526,"savinao, o",15.16,2.71866038021423,0.00613176743820935,1.17463444579094
"12",Galicia,"27",Lugo,"059",Sober,"27059",ES_27059,ES,Sober,0,0,133.34465798,2024,0.882332343611433,3.05183728715402,sober,13.164,2.57748583108109,-0.125186487133522,1.11574379848659
"12",Galicia,"27",Lugo,"060",Taboada,"27060",ES_27060,ES,Taboada,0,0,146.65374551,2024,1.03599214689579,3.20454942806784,taboada,16.314,2.79202363487839,0.0353595635921383,1.16457149642357
"12",Galicia,"27",Lugo,"061",Trabada,"27061",ES_27061,ES,Trabada,0,0,82.74693283,2024,1.26325977062283,2.89431805372113,trabada,15.968,2.77058671956911,0.233695499672403,1.06274952324909
"12",Galicia,"27",Lugo,"062",Triacastela,"27062",ES_27062,ES,Triacastela,0,0,51.17447008,2024,0.85505921955168,3.22744232795119,triacastela,15.117,2.71581993836657,-0.156584549810379,1.17168997462508
"12",Galicia,"27",Lugo,"063","Valadouro, O","27063",ES_27063,ES,"Valadouro, O",0,0,110.49686389,2024,1.41417530199011,2.53048642271782,"valadouro, o",16.101,2.7788813818628,0.346546535737742,0.928411546203273
"12",Galicia,"27",Lugo,"064","Vicedo, O","27064",ES_27064,ES,"Vicedo, O",0,0,75.92719959,2024,1.57791143034385,2.66871251579263,"vicedo, o",16.732,2.81732305357995,0.456102093056225,0.981596152291523
"12",Galicia,"27",Lugo,"065",Vilalba,"27065",ES_27065,ES,Vilalba,0,0,380.79347934,2024,1.32610934012531,2.76979391442215,vilalba,17.911,2.88541504924312,0.28224934698052,1.01877291830592
"12",Galicia,"27",Lugo,"066",Viveiro,"27066",ES_27066,ES,Viveiro,0,0,109.26790989,2024,1.62371473106981,2.61823414639243,viveiro,18.273,2.90542456052246,0.484716568101529,0.962500100613133
"12",Galicia,"27",Lugo,"901",Baralla,"27901",ES_27901,ES,Baralla,0,0,141.15818821,2024,0.851537705965954,3.44891884366422,baralla,15.028,2.70991512771172,-0.160711498044239,1.23806080328187
"12",Galicia,"27",Lugo,"902",Burela,"27902",ES_27902,ES,Burela,0,0,7.76409681,2024,1.58935546875,2.720458984375,burela,17.643,2.87033910414593,0.463328568483271,1.00080061032771
"12",Galicia,"32",Ourense,"001",Allariz,"32001",ES_32001,ES,Allariz,0,0,85.94763685,2024,1.50058290001407,2.9467265094128,allariz,19.032,2.94612177300066,0.405853632632116,1.08069489639948
"12",Galicia,"32",Ourense,"002",Amoeiro,"32002",ES_32002,ES,Amoeiro,0,0,39.69505393,2024,1.35923756987512,3.28231577135553,amoeiro,15.73,2.75556971707019,0.306923932161262,1.18854920112794
"12",Galicia,"32",Ourense,"003","Arnoia, A","32003",ES_32003,ES,"Arnoia, A",0,0,20.70646846,2024,1.16162109375,3.107177734375,"arnoia, a",14.533,2.67642192564403,0.149816524143559,1.1337148332727
"12",Galicia,"32",Ourense,"004",Avión,"32004",ES_32004,ES,Avión,0,0,121.36753637,2024,1.24820561493408,3.39509423842181,avion,12.435,2.52051507725537,0.221707011932683,1.22233151862889
"12",Galicia,"32",Ourense,"005",Baltar,"32005",ES_32005,ES,Baltar,0,0,94.01444634,2024,0.828901926031515,2.28217066178902,baltar,12.486,2.52460801663955,-0.18765343478799,0.825127034703588
"12",Galicia,"32",Ourense,"006",Bande,"32006",ES_32006,ES,Bande,0,0,98.94689447,2024,1.01753124120592,2.45505297104546,bande,14.678,2.68634977412287,0.0173793417511404,0.898148337814303
"12",Galicia,"32",Ourense,"007",Baños de Molgas,"32007",ES_32007,ES,Baños de Molgas,0,0,67.6453793,2024,1.31016187727791,3.07253925646352,banos de molgas,13.977,2.63741312150277,0.270150700020012,1.12250433909361
"12",Galicia,"32",Ourense,"008",Barbadás,"32008",ES_32008,ES,Barbadás,0,0,30.01861584,2024,1.48574339343203,3.21772441484734,barbadas,16.726,2.81696439495933,0.395915248633194,1.16867440626015
"12",Galicia,"32",Ourense,"009","Barco de Valdeorras, O","32009",ES_32009,ES,"Barco de Valdeorras, O",0,0,85.40063262,2024,0.771531451916153,2.95826573064952,"barco de valdeorras, o",18.488,2.91712187297208,-0.259377840782205,1.08460319482084
"12",Galicia,"32",Ourense,"010",Beade,"32010",ES_32010,ES,Beade,0,0,6.37823586,2024,1.179443359375,3.278076171875,beade,17.285,2.84983907337359,0.165042597835063,1.18725671735336
"12",Galicia,"32",Ourense,"011",Beariz,"32011",ES_32011,ES,Beariz,0,0,55.96713261,2024,1.23807830520655,3.40304566144663,beariz,11.738,2.46283144213614,0.213560423640595,1.22467081342658
"12",Galicia,"32",Ourense,"012","Blancos, Os","32012",ES_32012,ES,"Blancos, Os",0,0,47.53088847,2024,0.837259750195715,2.32357871832111,"blancos, os",12.485,2.52452792373174,-0.177620921874628,0.843108548168971
"12",Galicia,"32",Ourense,"013",Boborás,"32013",ES_32013,ES,Boborás,0,0,87.78173073,2024,1.20738416865997,3.32692710777425,boboras,11.77,2.46555392127219,0.188456175367745,1.20204908750094
"12",Galicia,"32",Ourense,"014","Bola, A","32014",ES_32014,ES,"Bola, A",0,0,34.9040045,2024,1.368408203125,2.7530517578125,"bola, a",12.714,2.54270374851422,0.313648168786917,1.01271002649682
"12",Galicia,"32",Ourense,"015","Bolo, O","32015",ES_32015,ES,"Bolo, O",0,0,91.14088775,2024,0.522447707654647,2.79079823446076,"bolo, o",15.962,2.77021089745382,-0.649230381195351,1.02632766045438
"12",Galicia,"32",Ourense,"016",Calvos de Randín,"32016",ES_32016,ES,Calvos de Randín,0,0,97.85059311,2024,0.845748300975503,2.17666460518971,calvos de randin,12.788,2.5485072311976,-0.167533480220171,0.777793707540018
"12",Galicia,"32",Ourense,"017",Carballeda de Valdeorras,"32017",ES_32017,ES,Carballeda de Valdeorras,0,0,222.65373559,2024,0.505363550051171,2.73520524458412,carballeda de valdeorras,12.753,2.54576653804476,-0.682477207619842,1.00620647678193
"12",Galicia,"32",Ourense,"018",Carballeda de Avia,"32018",ES_32018,ES,Carballeda de Avia,0,0,46.27609629,2024,1.18566353739989,3.28800541901844,carballeda de avia,13.937,2.63454717413737,0.17030256504808,1.19028112531254
"12",Galicia,"32",Ourense,"019","Carballiño, O","32019",ES_32019,ES,"Carballiño, O",0,0,54.39900223,2024,1.22568174480514,3.28653019891173,"carballino, o",17.594,2.86755793483048,0.203497215564867,1.1898323574551
"12",Galicia,"32",Ourense,"020",Cartelle,"32020",ES_32020,ES,Cartelle,0,0,94.24374259,2024,1.34137963243405,3.12969522396914,cartelle,13.063,2.56978380650443,0.293698660755824,1.14093562727723
"12",Galicia,"32",Ourense,"021",Castrelo do Val,"32021",ES_32021,ES,Castrelo do Val,0,0,122.02450318,2024,0.674294081880655,2.83899418794138,castrelo do val,13.03,2.56725439113675,-0.394088939966079,1.04344983026837
"12",Galicia,"32",Ourense,"022",Castrelo de Miño,"32022",ES_32022,ES,Castrelo de Miño,0,0,39.76459005,2024,1.24032461276851,3.19633534571996,castrelo de mino,14.892,2.70082415601047,0.215373129848099,1.16200494909546
"12",Galicia,"32",Ourense,"023",Castro Caldelas,"32023",ES_32023,ES,Castro Caldelas,0,0,87.5907144,2024,0.77255837279068,2.95843308851189,castro caldelas,16.812,2.82209291714287,-0.258047709581932,1.08465976618522
"12",Galicia,"32",Ourense,"024",Celanova,"32024",ES_32024,ES,Celanova,0,0,67.29927788,2024,1.23473030424259,2.72984285284129,celanova,16.914,2.82814168136003,0.210852569100674,1.00424404447825
"12",Galicia,"32",Ourense,"025",Cenlle,"32025",ES_32025,ES,Cenlle,0,0,29.07347492,2024,1.1995849609375,3.2852783203125,cenlle,16.857,2.82476600079817,0.181975631083138,1.1894513729481
"12",Galicia,"32",Ourense,"026",Coles,"32026",ES_32026,ES,Coles,0,0,38.12192518,2024,1.31202803193601,3.30027054791202,coles,16.215,2.78593673975928,0.271574056098537,1.19400444932768
"12",Galicia,"32",Ourense,"027",Cortegada,"32027",ES_32027,ES,Cortegada,0,0,26.8722336,2024,1.092529296875,2.9080810546875,cortegada,14.391,2.66660301118804,0.088495463989612,1.06749343228403
"12",Galicia,"32",Ourense,"028",Cualedro,"32028",ES_32028,ES,Cualedro,0,0,117.70983864,2024,0.823576107581298,2.53296105569121,cualedro,12.867,2.55466589420285,-0.194099313985454,0.929388996124879
"12",Galicia,"32",Ourense,"029",Chandrexa de Queixa,"32029",ES_32029,ES,Chandrexa de Queixa,0,0,171.78331382,2024,0.651692071809625,2.8672213556012,chandrexa de queixa,12.136,2.49617624204623,-0.428183111116566,1.05334339201334
"12",Galicia,"32",Ourense,"030",Entrimo,"32030",ES_32030,ES,Entrimo,0,0,84.49691622,2024,0.923213862176767,2.44388952359675,entrimo,13.194,2.57976218080068,-0.0798943679849142,0.893590837176672
"12",Galicia,"32",Ourense,"031",Esgos,"32031",ES_32031,ES,Esgos,0,0,37.773328,2024,1.2923583984375,3.140625,esgos,14.687,2.68696274877173,0.256468765064091,1.1444218246994
"12",Galicia,"32",Ourense,"032",Xinzo de Limia,"32032",ES_32032,ES,Xinzo de Limia,0,0,132.65565064,2024,1.02339200173143,2.53212987604028,xinzo de limia,17.206,2.84525816019916,0.0231226019698338,0.929060796821215
"12",Galicia,"32",Ourense,"033",Gomesende,"32033",ES_32033,ES,Gomesende,0,0,28.30943349,2024,1.0872947191345,2.81439474018857,gomesende,13.833,2.62705704189268,0.0836927021482848,1.03474722610677
"12",Galicia,"32",Ourense,"034","Gudiña, A","32034",ES_32034,ES,"Gudiña, A",0,0,171.41029867,2024,0.538655584972438,2.82391578103347,"gudina, a",14.3,2.66025953726586,-0.618678901232978,1.03812449660608
"12",Galicia,"32",Ourense,"035","Irixo, O","32035",ES_32035,ES,"Irixo, O",0,0,121.04486555,2024,1.20307959590225,3.25915153554386,"irixo, o",12.873,2.5551320946775,0.184884599311043,1.18146689633316
"12",Galicia,"32",Ourense,"036",Xunqueira de Ambía,"32036",ES_32036,ES,Xunqueira de Ambía,0,0,60.20615995,2024,1.35230701354128,2.89373637454767,xunqueira de ambia,14.315,2.66130793855008,0.301812032863433,1.06254853026168
"12",Galicia,"32",Ourense,"037",Xunqueira de Espadanedo,"32037",ES_32037,ES,Xunqueira de Espadanedo,0,0,27.65482284,2024,1.2412109375,3.0968017578125,xunqueira de espadanedo,15,2.70805020110221,0.216087465590001,1.13036988790336
"12",Galicia,"32",Ourense,"038",Larouco,"32038",ES_32038,ES,Larouco,0,0,23.67689141,2024,0.610107421875,2.848388671875,larouco,15.47,2.73890266458497,-0.494120235884391,1.04675345610451
"12",Galicia,"32",Ourense,"039",Laza,"32039",ES_32039,ES,Laza,0,0,215.96493777,2024,0.68575671273536,2.82390174302433,laza,13.404,2.59555316987506,-0.37723236031644,1.03811952547906
"12",Galicia,"32",Ourense,"040",Leiro,"32040",ES_32040,ES,Leiro,0,0,38.1357061,2024,1.1916097968175,3.28597854067979,leiro,14.103,2.6463875407101,0.175305163388734,1.18966448906417
"12",Galicia,"32",Ourense,"041",Lobeira,"32041",ES_32041,ES,Lobeira,0,0,68.86250908,2024,0.898442067918526,2.44674859645499,lobeira,11.327,2.42718925621858,-0.107093051277367,0.894760039687166
"12",Galicia,"32",Ourense,"042",Lobios,"32042",ES_32042,ES,Lobios,0,0,168.33262817,2024,0.888027194770793,2.14982380573218,lobios,12.365,2.51486990097338,-0.118752911717011,0.765385887959178
"12",Galicia,"32",Ourense,"043",Maceda,"32043",ES_32043,ES,Maceda,0,0,101.89456991,2024,0.808222950075614,3.02189190723755,maceda,16.939,2.82961865560424,-0.212917330210854,1.10588309459322
"12",Galicia,"32",Ourense,"044",Manzaneda,"32044",ES_32044,ES,Manzaneda,0,0,114.60101057,2024,0.609731371616866,2.86614856164615,manzaneda,14.583,2.67985646673143,-0.494736793206643,1.05296916394746
"12",Galicia,"32",Ourense,"045",Maside,"32045",ES_32045,ES,Maside,0,0,40.03881682,2024,1.24948382781617,3.2858925893685,maside,13.719,2.61878173334403,0.222730528284876,1.18963833173102
"12",Galicia,"32",Ourense,"046",Melón,"32046",ES_32046,ES,Melón,0,0,53.26054276,2024,1.1776434860875,3.15455986752035,melon,13.596,2.60977563183387,0.163515396034424,1.14884898309858
"12",Galicia,"32",Ourense,"047","Merca, A","32047",ES_32047,ES,"Merca, A",0,0,51.02613446,2024,1.48704851744128,3.06685807260524,"merca, a",14.605,2.6813639358397,0.396793294680299,1.12065360841912
"12",Galicia,"32",Ourense,"048","Mezquita, A","32048",ES_32048,ES,"Mezquita, A",0,0,104.27541098,2024,0.527884232806869,2.80903123695733,"mezquita, a",13.085,2.57146653598211,-0.638878275363593,1.0328396683726
"12",Galicia,"32",Ourense,"049",Montederramo,"32049",ES_32049,ES,Montederramo,0,0,135.59197761,2024,0.773664212008462,2.96325532736123,montederramo,14.507,2.67463129155677,-0.256617334140262,1.08628843678611
"12",Galicia,"32",Ourense,"050",Monterrei,"32050",ES_32050,ES,Monterrei,0,0,119.10597566,2024,0.813241757585156,2.70535659604082,monterrei,13.212,2.58112550752854,-0.206726848835086,0.99523373209073
"12",Galicia,"32",Ourense,"051",Muíños,"32051",ES_32051,ES,Muíños,0,0,109.57825667,2024,0.847287213146885,2.2378081211358,muinos,11.135,2.41009330070933,-0.16571554718525,0.805496869456217
"12",Galicia,"32",Ourense,"052",Nogueira de Ramuín,"32052",ES_32052,ES,Nogueira de Ramuín,0,0,98.3058298,2024,1.20217873108435,3.15493101126988,nogueira de ramuin,15.025,2.70971548042127,0.184135519804766,1.14896662927863
"12",Galicia,"32",Ourense,"053",Oímbra,"32053",ES_32053,ES,Oímbra,0,0,71.63457789,2024,0.868769696497741,2.60411560998927,oimbra,11.063,2.40360620705277,-0.140677210132531,0.957093120438095
"12",Galicia,"32",Ourense,"054",Ourense,"32054",ES_32054,ES,Ourense,0,0,84.76851575,2024,1.47326347155581,3.29455229109159,ourense,21.546,3.070190184472,0.387479988801196,1.19227028348484
"12",Galicia,"32",Ourense,"055",Paderne de Allariz,"32055",ES_32055,ES,Paderne de Allariz,0,0,38.7573292,2024,1.46125131115355,3.12206798750283,paderne de allariz,15.575,2.74566706467352,0.379293131085895,1.13849559876286
"12",Galicia,"32",Ourense,"056",Padrenda,"32056",ES_32056,ES,Padrenda,0,0,57.02269916,2024,0.98828125,2.63720703125,padrenda,13.191,2.57953477886678,-0.0117879557520422,0.969720414433493
"12",Galicia,"32",Ourense,"057",Parada de Sil,"32057",ES_32057,ES,Parada de Sil,0,0,62.39975317,2024,0.83957084866766,2.96441964891995,parada de sil,11.584,2.44962483564336,-0.174864412139073,1.08668127936886
"12",Galicia,"32",Ourense,"058","Pereiro de Aguiar, O","32058",ES_32058,ES,"Pereiro de Aguiar, O",0,0,60.9322311,2024,1.39143769054092,3.23059163595021,"pereiro de aguiar, o",16.891,2.82678093569821,0.330337522354499,1.172665289486
"12",Galicia,"32",Ourense,"059","Peroxa, A","32059",ES_32059,ES,"Peroxa, A",0,0,54.49616576,2024,1.203125,3.290771484375,"peroxa, a",12.197,2.5011900198611,0.184922338494012,1.19112203101893
"12",Galicia,"32",Ourense,"060",Petín,"32060",ES_32060,ES,Petín,0,0,30.47779941,2024,0.5631103515625,2.824951171875,petin,14.979,2.70664922018658,-0.574279663721469,1.03849108015699
"12",Galicia,"32",Ourense,"061",Piñor,"32061",ES_32061,ES,Piñor,0,0,52.6981569,2024,1.22055183097587,3.2533462913348,pinor,14.92,2.70270259477561,0.199303076951124,1.17968409474121
"12",Galicia,"32",Ourense,"062",Porqueira,"32062",ES_32062,ES,Porqueira,0,0,43.43545603,2024,1.12620664693575,2.53107247220213,porqueira,11.194,2.41537792046917,0.118855035912733,0.928643114974512
"12",Galicia,"32",Ourense,"063","Pobra de Trives, A","32063",ES_32063,ES,"Pobra de Trives, A",0,0,84.1060946,2024,0.639439512085582,2.86353307973675,"pobra de trives, a",18.605,2.92343036179859,-0.447163248698597,1.05205620498926
"12",Galicia,"32",Ourense,"064",Pontedeva,"32064",ES_32064,ES,Pontedeva,0,0,9.86146303,2024,1.0234375,2.708984375,pontedeva,12.371,2.51535502388069,0.0231670592815344,0.996573795275324
"12",Galicia,"32",Ourense,"065",Punxín,"32065",ES_32065,ES,Punxín,0,0,17.08929784,2024,1.34033203125,3.2799072265625,punxin,14.043,2.64212405098604,0.292917367784233,1.18781513741143
"12",Galicia,"32",Ourense,"066",Quintela de Leirado,"32066",ES_32066,ES,Quintela de Leirado,0,0,31.24396469,2024,1.03601474300968,2.71848420748603,quintela de leirado,12.967,2.56240766856675,0.0353813744403565,1.00007444831201
"12",Galicia,"32",Ourense,"067",Rairiz de Veiga,"32067",ES_32067,ES,Rairiz de Veiga,0,0,72.06978016,2024,1.23817998553191,2.60622939308297,rairiz de veiga,14.322,2.66179681658475,0.213642547808167,0.957904499802962
"12",Galicia,"32",Ourense,"068",Ramirás,"32068",ES_32068,ES,Ramirás,0,0,40.66698295,2024,1.19697163806666,2.76148295305411,ramiras,13.614,2.61109867502576,0.179794732115227,1.01576783726531
"12",Galicia,"32",Ourense,"069",Ribadavia,"32069",ES_32069,ES,Ribadavia,0,0,25.11002839,2024,1.17366418723211,3.2226594526966,ribadavia,15.745,2.75652285455299,0.16013063894828,1.17020693566109
"12",Galicia,"32",Ourense,"070",San Xoán de Río,"32070",ES_32070,ES,San Xoán de Río,0,0,61.14563872,2024,0.718867761667506,2.91641214553763,san xoan de rio,14.41,2.66792241001143,-0.330077857971255,1.07035414350656
"12",Galicia,"32",Ourense,"071",Riós,"32071",ES_32071,ES,Riós,0,0,114.35285779,2024,0.682327101992754,2.85051372486894,rios,13.142,2.57581320847568,-0.382246114430139,1.04749923237668
"12",Galicia,"32",Ourense,"072","Rúa, A","32072",ES_32072,ES,"Rúa, A",0,0,35.87616478,2024,0.631898510724921,2.87249093681506,"rua, a",16.734,2.81744257787341,-0.459026482026329,1.05517957558003
"12",Galicia,"32",Ourense,"073",Rubiá,"32073",ES_32073,ES,Rubiá,0,0,100.77644027,2024,0.860809405627422,2.97065172458369,rubia,14.446,2.67041755962866,-0.14988216302253,1.08878136462884
"12",Galicia,"32",Ourense,"074",San Amaro,"32074",ES_32074,ES,San Amaro,0,0,28.91900801,2024,1.21912576715692,3.28925759084002,san amaro,14.811,2.69537014794484,0.198134017578314,1.19066188303344
"12",Galicia,"32",Ourense,"075",San Cibrao das Viñas,"32075",ES_32075,ES,San Cibrao das Viñas,0,0,39.47239329,2024,1.59958307896012,3.09686678850127,san cibrao das vinas,16.203,2.78519641027886,0.469743019640075,1.13039088698921
"12",Galicia,"32",Ourense,"076",San Cristovo de Cea,"32076",ES_32076,ES,San Cristovo de Cea,0,0,94.4325616,2024,1.23185651662475,3.27806208574193,san cristovo de cea,14.14,2.64900766046843,0.208522394550283,1.18725242027099
"12",Galicia,"32",Ourense,"077",Sandiás,"32077",ES_32077,ES,Sandiás,0,0,52.81789597,2024,1.19580953707971,2.86684082834171,sandias,15.968,2.77058671956911,0.178823392913472,1.05321066681859
"12",Galicia,"32",Ourense,"078",Sarreaus,"32078",ES_32078,ES,Sarreaus,0,0,77.29608589,2024,0.996958374910475,2.81328279850579,sarreaus,13.914,2.63289552750145,-0.00304626023241541,1.034352057162
"12",Galicia,"32",Ourense,"079",Taboadela,"32079",ES_32079,ES,Taboadela,0,0,25.17976522,2024,1.606689453125,3.0911865234375,taboadela,16.74,2.81780106506133,0.474175821736775,1.12855500537254
"12",Galicia,"32",Ourense,"080","Teixeira, A","32080",ES_32080,ES,"Teixeira, A",0,0,27.63084385,2024,0.789716321070203,2.96550879952626,"teixeira, a",13.466,2.60016799012309,-0.236081485261244,1.08704861959161
"12",Galicia,"32",Ourense,"081",Toén,"32081",ES_32081,ES,Toén,0,0,58.26668814,2024,1.46884079802799,3.23418302548109,toen,15.582,2.74611640190867,0.384473516933509,1.17377635370352
"12",Galicia,"32",Ourense,"082",Trasmiras,"32082",ES_32082,ES,Trasmiras,0,0,56.72245682,2024,0.89272306194869,2.71987814129039,trasmiras,12.622,2.53544132316205,-0.113478867201206,1.00058707830813
"12",Galicia,"32",Ourense,"083","Veiga, A","32083",ES_32083,ES,"Veiga, A",0,0,290.79929789,2024,0.479417125157204,2.70511001951342,"veiga, a",16.539,2.80572122827566,-0.73518423555645,0.995142584119549
"12",Galicia,"32",Ourense,"084",Verea,"32084",ES_32084,ES,Verea,0,0,94.24420233,2024,1.096004014676,2.52993778095099,verea,12.92,2.55877649835446,0.0916708515446615,0.928194709927538
"12",Galicia,"32",Ourense,"085",Verín,"32085",ES_32085,ES,Verín,0,0,94.15735727,2024,0.836484926609064,2.75808943150202,verin,15.928,2.7680785667619,-0.178546778312277,1.01453820506077
"12",Galicia,"32",Ourense,"086",Viana do Bolo,"32086",ES_32086,ES,Viana do Bolo,0,0,270.7309742,2024,0.509637048569027,2.77462984347745,viana do bolo,15.787,2.75918681654959,-0.674056476093192,1.02051734856334
"12",Galicia,"32",Ourense,"087",Vilamarín,"32087",ES_32087,ES,Vilamarín,0,0,56.06145953,2024,1.25100876744439,3.2890685667775,vilamarin,14.192,2.65267842556722,0.223950239809047,1.19060441429199
"12",Galicia,"32",Ourense,"088",Vilamartín de Valdeorras,"32088",ES_32088,ES,Vilamartín de Valdeorras,0,0,88.29233121,2024,0.760105366746158,2.9555774909932,vilamartin de valdeorras,14.671,2.68587275615751,-0.27429821485599,1.08369406018851
